State,lat,long,Year,count,Age Group
Virginia (51),0,0,2003,268,75-79 years
Virginia (51),0,0,2003,603,80-84 years
Virginia (51),0,0,2003,33,85+ years
Virginia (51),0,0,2003,357,45-49 years
Virginia (51),0,0,2003,121,50-54 years
Virginia (51),0,0,2003,164,55-59 years
Virginia (51),0,0,2003,449,60-64 years
Virginia (51),0,0,2003,49,65-69 years
Virginia (51),0,0,2003,79,70-74 years
Virginia (51),0,0,2003,405,75-79 years
Virginia (51),0,0,2003,191,80-84 years
Virginia (51),0,0,2003,72,85+ years
Virginia (51),0,0,2003,231,50-54 years
Virginia (51),0,0,2003,23,55-59 years
Virginia (51),0,0,2003,25,60-64 years
Virginia (51),0,0,2003,55,65-69 years
Virginia (51),0,0,2003,22,70-74 years
Virginia (51),0,0,2003,18,75-79 years
Virginia (51),0,0,2003,27,80-84 years
Virginia (51),0,0,2004,26,55-59 years
Virginia (51),0,0,2004,21,45-49 years
Virginia (51),0,0,2004,69,50-54 years
Virginia (51),0,0,2004,40,55-59 years
Virginia (51),0,0,2004,20,60-64 years
Virginia (51),0,0,2004,18,65-69 years
Virginia (51),0,0,2004,24,70-74 years
Virginia (51),0,0,2004,22,75-79 years
Virginia (51),0,0,2004,36,80-84 years
Virginia (51),0,0,2004,16,85+ years
Virginia (51),0,0,2004,17,45-49 years
Virginia (51),0,0,2004,19,50-54 years
Virginia (51),0,0,2004,121,55-59 years
Virginia (51),0,0,2004,18,60-64 years
Virginia (51),0,0,2004,49,65-69 years
Virginia (51),0,0,2004,18,70-74 years
Virginia (51),0,0,2004,18,75-79 years
Virginia (51),0,0,2004,20,80-84 years
Virginia (51),0,0,2004,24,85+ years
Virginia (51),0,0,2004,48,55-59 years
Virginia (51),0,0,2004,20,60-64 years
Virginia (51),0,0,2004,28,65-69 years
Virginia (51),0,0,2004,20,70-74 years
Virginia (51),0,0,2005,140,70-74 years
Virginia (51),0,0,2005,25,60-64 years
Virginia (51),0,0,2005,46,45-49 years
Virginia (51),0,0,2005,23,50-54 years
Virginia (51),0,0,2005,17,55-59 years
Virginia (51),0,0,2005,43,60-64 years
Virginia (51),0,0,2005,33,65-69 years
Virginia (51),0,0,2005,16,70-74 years
Virginia (51),0,0,2005,181,75-79 years
Virginia (51),0,0,2005,17,80-84 years
Virginia (51),0,0,2005,21,85+ years
Virginia (51),0,0,2005,28,40-44 years
Virginia (51),0,0,2005,28,45-49 years
Virginia (51),0,0,2005,134,50-54 years
Virginia (51),0,0,2005,20,55-59 years
Virginia (51),0,0,2005,43,60-64 years
Virginia (51),0,0,2005,27,65-69 years
Virginia (51),0,0,2005,42,70-74 years
Virginia (51),0,0,2005,20,75-79 years
Virginia (51),0,0,2005,18,80-84 years
Virginia (51),0,0,2005,42,85+ years
Virginia (51),0,0,2005,19,60-64 years
Virginia (51),0,0,2005,24,70-74 years
Virginia (51),0,0,2005,23,80-84 years
Virginia (51),0,0,2006,16,45-49 years
Virginia (51),0,0,2006,143,50-54 years
Virginia (51),0,0,2006,75,55-59 years
Virginia (51),0,0,2006,33,60-64 years
Virginia (51),0,0,2006,56,65-69 years
Virginia (51),0,0,2006,95,70-74 years
Virginia (51),0,0,2006,28,75-79 years
Virginia (51),0,0,2006,247,80-84 years
Virginia (51),0,0,2006,18,85+ years
Virginia (51),0,0,2006,122,40-44 years
Virginia (51),0,0,2006,36,45-49 years
Virginia (51),0,0,2006,40,50-54 years
Virginia (51),0,0,2006,102,55-59 years
Virginia (51),0,0,2006,107,60-64 years
Virginia (51),0,0,2006,33,65-69 years
Virginia (51),0,0,2006,394,70-74 years
Virginia (51),0,0,2006,29,75-79 years
Virginia (51),0,0,2006,191,80-84 years
Virginia (51),0,0,2006,47,85+ years
Virginia (51),0,0,2007,28,55-59 years
Virginia (51),0,0,2007,19,60-64 years
Virginia (51),0,0,2007,91,60-64 years
Virginia (51),0,0,2007,175,65-69 years
Virginia (51),0,0,2007,209,70-74 years
Virginia (51),0,0,2007,53,45-49 years
Virginia (51),0,0,2007,535,50-54 years
Virginia (51),0,0,2007,40,55-59 years
Virginia (51),0,0,2007,358,60-64 years
Virginia (51),0,0,2007,69,65-69 years
Virginia (51),0,0,2007,29,70-74 years
Virginia (51),0,0,2007,20,75-79 years
Virginia (51),0,0,2007,86,80-84 years
Virginia (51),0,0,2007,215,85+ years
Virginia (51),0,0,2007,367,40-44 years
Virginia (51),0,0,2007,16,45-49 years
Virginia (51),0,0,2007,43,50-54 years
Virginia (51),0,0,2007,491,55-59 years
Virginia (51),0,0,2007,37,60-64 years
Virginia (51),0,0,2007,340,65-69 years
Virginia (51),0,0,2007,48,70-74 years
Virginia (51),0,0,2007,18,75-79 years
Virginia (51),0,0,2007,17,80-84 years
Virginia (51),0,0,2007,23,85+ years
Virginia (51),0,0,2007,71,55-59 years
Virginia (51),0,0,2007,187,60-64 years
Virginia (51),0,0,2007,347,65-69 years
Virginia (51),0,0,2007,28,70-74 years
Virginia (51),0,0,2007,385,75-79 years
Virginia (51),0,0,2008,19,60-64 years
Virginia (51),0,0,2008,215,65-69 years
Virginia (51),0,0,2008,31,70-74 years
Virginia (51),0,0,2008,57,40-44 years
Virginia (51),0,0,2008,112,45-49 years
Virginia (51),0,0,2008,241,50-54 years
Virginia (51),0,0,2008,16,55-59 years
Virginia (51),0,0,2008,158,60-64 years
Virginia (51),0,0,2008,89,65-69 years
Virginia (51),0,0,2008,16,70-74 years
Virginia (51),0,0,2008,19,75-79 years
Virginia (51),0,0,2008,51,80-84 years
Virginia (51),0,0,2008,121,85+ years
Virginia (51),0,0,2008,18,45-49 years
Virginia (51),0,0,2008,101,50-54 years
Virginia (51),0,0,2008,73,55-59 years
Virginia (51),0,0,2008,35,60-64 years
Virginia (51),0,0,2008,77,65-69 years
Virginia (51),0,0,2008,19,70-74 years
Virginia (51),0,0,2008,18,75-79 years
Virginia (51),0,0,2008,18,80-84 years
Virginia (51),0,0,2008,16,85+ years
Virginia (51),0,0,2008,25,50-54 years
Virginia (51),0,0,2008,25,55-59 years
Virginia (51),0,0,2008,23,60-64 years
Virginia (51),0,0,2008,45,65-69 years
Virginia (51),0,0,2009,96,60-64 years
Virginia (51),0,0,2009,17,65-69 years
Virginia (51),0,0,2009,25,45-49 years
Virginia (51),0,0,2009,136,50-54 years
Virginia (51),0,0,2009,18,55-59 years
Virginia (51),0,0,2009,38,60-64 years
Virginia (51),0,0,2009,231,65-69 years
Virginia (51),0,0,2009,27,70-74 years
Virginia (51),0,0,2009,52,75-79 years
Virginia (51),0,0,2009,22,80-84 years
Virginia (51),0,0,2009,287,85+ years
Virginia (51),0,0,2009,17,45-49 years
Virginia (51),0,0,2009,24,50-54 years
Virginia (51),0,0,2009,56,55-59 years
Virginia (51),0,0,2009,21,60-64 years
Virginia (51),0,0,2009,235,65-69 years
Virginia (51),0,0,2009,33,70-74 years
Virginia (51),0,0,2009,17,75-79 years
Virginia (51),0,0,2009,110,80-84 years
Virginia (51),0,0,2009,16,85+ years
Virginia (51),0,0,2009,56,60-64 years
Virginia (51),0,0,2009,26,65-69 years
Virginia (51),0,0,2009,23,70-74 years
Vermont (50),0,0,1999,21,50-54 years
Vermont (50),0,0,1999,19,55-59 years
Vermont (50),0,0,1999,52,60-64 years
Vermont (50),0,0,1999,47,65-69 years
Vermont (50),0,0,1999,53,70-74 years
Vermont (50),0,0,1999,46,75-79 years
Vermont (50),0,0,1999,31,80-84 years
Vermont (50),0,0,2000,42,50-54 years
Vermont (50),0,0,2000,42,55-59 years
Vermont (50),0,0,2000,16,60-64 years
Vermont (50),0,0,2000,24,65-69 years
Vermont (50),0,0,2000,86,70-74 years
Vermont (50),0,0,2000,24,75-79 years
Vermont (50),0,0,2000,20,80-84 years
Vermont (50),0,0,2000,28,85+ years
Vermont (50),0,0,2001,44,50-54 years
Vermont (50),0,0,2001,57,55-59 years
Vermont (50),0,0,2001,167,60-64 years
Vermont (50),0,0,2001,23,65-69 years
Vermont (50),0,0,2001,129,70-74 years
Vermont (50),0,0,2001,154,75-79 years
Vermont (50),0,0,2001,105,80-84 years
Vermont (50),0,0,2001,35,85+ years
Vermont (50),0,0,2002,79,50-54 years
Vermont (50),0,0,2002,119,55-59 years
Vermont (50),0,0,2002,27,60-64 years
Vermont (50),0,0,2002,103,65-69 years
Vermont (50),0,0,2002,37,70-74 years
Vermont (50),0,0,2002,84,75-79 years
Vermont (50),0,0,2002,203,80-84 years
Vermont (50),0,0,2002,62,85+ years
Vermont (50),0,0,2003,97,50-54 years
Vermont (50),0,0,2003,92,55-59 years
Vermont (50),0,0,2003,121,60-64 years
Vermont (50),0,0,2003,80,65-69 years
Vermont (50),0,0,2003,286,70-74 years
Vermont (50),0,0,2003,17,75-79 years
Vermont (50),0,0,2003,36,80-84 years
Vermont (50),0,0,2003,195,85+ years
Vermont (50),0,0,2004,198,50-54 years
Vermont (50),0,0,2004,156,55-59 years
Vermont (50),0,0,2004,43,60-64 years
Vermont (50),0,0,2004,16,65-69 years
Vermont (50),0,0,2004,25,70-74 years
Vermont (50),0,0,2004,95,75-79 years
Vermont (50),0,0,2004,185,80-84 years
Vermont (50),0,0,2004,38,85+ years
Vermont (50),0,0,2005,160,50-54 years
Vermont (50),0,0,2005,48,55-59 years
Vermont (50),0,0,2005,139,60-64 years
Vermont (50),0,0,2005,393,65-69 years
Vermont (50),0,0,2005,91,70-74 years
Vermont (50),0,0,2005,22,75-79 years
Vermont (50),0,0,2005,137,80-84 years
Vermont (50),0,0,2005,106,85+ years
Vermont (50),0,0,2006,184,50-54 years
Vermont (50),0,0,2006,20,55-59 years
Vermont (50),0,0,2006,25,60-64 years
Vermont (50),0,0,2006,114,65-69 years
Vermont (50),0,0,2006,17,70-74 years
Vermont (50),0,0,2006,357,75-79 years
Vermont (50),0,0,2006,20,80-84 years
Vermont (50),0,0,2006,24,85+ years
Vermont (50),0,0,2007,67,50-54 years
Vermont (50),0,0,2007,296,55-59 years
Vermont (50),0,0,2007,245,60-64 years
Vermont (50),0,0,2007,210,65-69 years
Vermont (50),0,0,2007,49,70-74 years
Vermont (50),0,0,2007,26,75-79 years
Vermont (50),0,0,2007,138,80-84 years
Vermont (50),0,0,2007,215,85+ years
Vermont (50),0,0,2008,61,50-54 years
Vermont (50),0,0,2008,219,55-59 years
Vermont (50),0,0,2008,68,60-64 years
Vermont (50),0,0,2008,16,65-69 years
Vermont (50),0,0,2008,194,70-74 years
Vermont (50),0,0,2008,506,75-79 years
Vermont (50),0,0,2008,153,80-84 years
Vermont (50),0,0,2008,172,85+ years
Vermont (50),0,0,2009,135,50-54 years
Vermont (50),0,0,2009,224,55-59 years
Vermont (50),0,0,2009,30,60-64 years
Vermont (50),0,0,2009,36,65-69 years
Vermont (50),0,0,2009,143,70-74 years
Vermont (50),0,0,2009,16,75-79 years
Vermont (50),0,0,2009,387,80-84 years
Vermont (50),0,0,2009,20,85+ years
Texas (48),0,0,1999,94,45-49 years
Texas (48),0,0,1999,365,50-54 years
Texas (48),0,0,1999,274,55-59 years
Texas (48),0,0,1999,300,60-64 years
Texas (48),0,0,1999,82,65-69 years
Texas (48),0,0,1999,24,70-74 years
Texas (48),0,0,1999,36,75-79 years
Texas (48),0,0,1999,176,80-84 years
Texas (48),0,0,1999,237,85+ years
Texas (48),0,0,1999,58,65-69 years
Texas (48),0,0,1999,262,45-49 years
Texas (48),0,0,1999,73,50-54 years
Texas (48),0,0,1999,24,55-59 years
Texas (48),0,0,1999,208,60-64 years
Texas (48),0,0,1999,536,65-69 years
Texas (48),0,0,1999,193,70-74 years
Texas (48),0,0,1999,34,75-79 years
Texas (48),0,0,1999,236,80-84 years
Texas (48),0,0,1999,206,85+ years
Texas (48),0,0,1999,307,40-44 years
Texas (48),0,0,1999,26,45-49 years
Texas (48),0,0,1999,27,50-54 years
Texas (48),0,0,1999,142,55-59 years
Texas (48),0,0,1999,297,60-64 years
Texas (48),0,0,1999,17,65-69 years
Texas (48),0,0,1999,20,70-74 years
Texas (48),0,0,1999,68,75-79 years
Texas (48),0,0,1999,271,80-84 years
Texas (48),0,0,1999,226,85+ years
Texas (48),0,0,1999,258,60-64 years
Texas (48),0,0,1999,71,65-69 years
Texas (48),0,0,2000,17,45-49 years
Texas (48),0,0,2000,39,50-54 years
Texas (48),0,0,2000,153,55-59 years
Texas (48),0,0,2000,171,60-64 years
Texas (48),0,0,2000,37,65-69 years
Texas (48),0,0,2000,250,70-74 years
Texas (48),0,0,2000,60,75-79 years
Texas (48),0,0,2000,192,80-84 years
Texas (48),0,0,2000,400,85+ years
Texas (48),0,0,2000,185,45-49 years
Texas (48),0,0,2000,24,50-54 years
Texas (48),0,0,2000,204,55-59 years
Texas (48),0,0,2000,174,60-64 years
Texas (48),0,0,2000,250,65-69 years
Texas (48),0,0,2000,31,70-74 years
Texas (48),0,0,2000,93,75-79 years
Texas (48),0,0,2000,201,80-84 years
Texas (48),0,0,2000,55,85+ years
Texas (48),0,0,2000,172,40-44 years
Texas (48),0,0,2000,158,45-49 years
Texas (48),0,0,2000,171,50-54 years
Texas (48),0,0,2000,54,55-59 years
Texas (48),0,0,2000,16,60-64 years
Texas (48),0,0,2000,124,65-69 years
Texas (48),0,0,2000,110,70-74 years
Texas (48),0,0,2000,32,75-79 years
Texas (48),0,0,2000,188,80-84 years
Texas (48),0,0,2000,47,85+ years
Texas (48),0,0,2000,142,55-59 years
Texas (48),0,0,2000,305,60-64 years
Texas (48),0,0,2000,118,65-69 years
Texas (48),0,0,2000,131,70-74 years
Texas (48),0,0,2000,118,75-79 years
Texas (48),0,0,2001,154,45-49 years
Texas (48),0,0,2001,17,50-54 years
Texas (48),0,0,2001,59,55-59 years
Texas (48),0,0,2001,96,60-64 years
Texas (48),0,0,2001,21,65-69 years
Texas (48),0,0,2001,81,70-74 years
Texas (48),0,0,2001,75,75-79 years
Texas (48),0,0,2001,86,80-84 years
Texas (48),0,0,2001,19,85+ years
Texas (48),0,0,2001,81,65-69 years
Texas (48),0,0,2001,60,70-74 years
Texas (48),0,0,2001,93,75-79 years
Texas (48),0,0,2001,25,45-49 years
Texas (48),0,0,2001,46,50-54 years
Texas (48),0,0,2001,140,55-59 years
Texas (48),0,0,2001,51,60-64 years
Texas (48),0,0,2001,52,65-69 years
Texas (48),0,0,2001,56,70-74 years
Texas (48),0,0,2001,86,75-79 years
Texas (48),0,0,2001,41,80-84 years
Texas (48),0,0,2001,52,85+ years
Texas (48),0,0,2001,16,40-44 years
Texas (48),0,0,2001,70,45-49 years
Texas (48),0,0,2001,62,50-54 years
Texas (48),0,0,2001,68,55-59 years
Texas (48),0,0,2001,17,60-64 years
Texas (48),0,0,2001,57,65-69 years
Texas (48),0,0,2001,21,70-74 years
Texas (48),0,0,2001,49,75-79 years
Texas (48),0,0,2001,30,80-84 years
Texas (48),0,0,2001,103,85+ years
Texas (48),0,0,2001,37,55-59 years
Texas (48),0,0,2001,31,60-64 years
Texas (48),0,0,2001,53,65-69 years
Texas (48),0,0,2001,87,70-74 years
Texas (48),0,0,2002,48,45-49 years
Texas (48),0,0,2002,28,50-54 years
Texas (48),0,0,2002,21,55-59 years
Texas (48),0,0,2002,20,60-64 years
Texas (48),0,0,2002,30,65-69 years
Texas (48),0,0,2002,16,70-74 years
Texas (48),0,0,2002,38,75-79 years
Texas (48),0,0,2002,22,80-84 years
Texas (48),0,0,2002,34,85+ years
Texas (48),0,0,2002,19,65-69 years
Texas (48),0,0,2002,19,40-44 years
Texas (48),0,0,2002,28,45-49 years
Texas (48),0,0,2002,35,50-54 years
Texas (48),0,0,2002,225,55-59 years
Texas (48),0,0,2002,54,60-64 years
Texas (48),0,0,2002,130,65-69 years
Texas (48),0,0,2002,70,70-74 years
Texas (48),0,0,2002,98,75-79 years
Texas (48),0,0,2002,50,80-84 years
Texas (48),0,0,2002,23,85+ years
Texas (48),0,0,2002,38,40-44 years
Texas (48),0,0,2002,31,45-49 years
Texas (48),0,0,2002,56,50-54 years
Texas (48),0,0,2002,90,55-59 years
Texas (48),0,0,2002,141,60-64 years
Texas (48),0,0,2002,62,65-69 years
Texas (48),0,0,2002,40,70-74 years
Texas (48),0,0,2002,92,75-79 years
Texas (48),0,0,2002,182,80-84 years
Texas (48),0,0,2002,91,85+ years
Texas (48),0,0,2002,33,50-54 years
Texas (48),0,0,2002,48,55-59 years
Texas (48),0,0,2002,142,60-64 years
Texas (48),0,0,2002,16,65-69 years
Texas (48),0,0,2002,34,70-74 years
Texas (48),0,0,2003,166,45-49 years
Texas (48),0,0,2003,64,50-54 years
Texas (48),0,0,2003,71,55-59 years
Texas (48),0,0,2003,83,60-64 years
Texas (48),0,0,2003,23,65-69 years
Texas (48),0,0,2003,126,70-74 years
Texas (48),0,0,2003,786,75-79 years
Texas (48),0,0,2003,196,80-84 years
Texas (48),0,0,2003,23,85+ years
Texas (48),0,0,2003,437,60-64 years
Texas (48),0,0,2003,265,65-69 years
Texas (48),0,0,2003,43,70-74 years
Texas (48),0,0,2003,365,45-49 years
Texas (48),0,0,2003,161,50-54 years
Texas (48),0,0,2003,112,55-59 years
Texas (48),0,0,2003,174,60-64 years
Texas (48),0,0,2003,119,65-69 years
Texas (48),0,0,2003,49,70-74 years
Texas (48),0,0,2003,176,75-79 years
Texas (48),0,0,2003,317,80-84 years
Texas (48),0,0,2003,377,85+ years
Texas (48),0,0,2003,179,40-44 years
Texas (48),0,0,2003,174,45-49 years
Texas (48),0,0,2003,47,50-54 years
Texas (48),0,0,2003,66,55-59 years
Texas (48),0,0,2003,58,60-64 years
Texas (48),0,0,2003,81,65-69 years
Texas (48),0,0,2003,314,70-74 years
Texas (48),0,0,2003,611,75-79 years
Texas (48),0,0,2003,24,80-84 years
Texas (48),0,0,2003,374,85+ years
Texas (48),0,0,2003,87,50-54 years
Texas (48),0,0,2003,145,55-59 years
Texas (48),0,0,2003,494,60-64 years
Texas (48),0,0,2003,43,65-69 years
Texas (48),0,0,2003,122,70-74 years
Texas (48),0,0,2003,512,75-79 years
Texas (48),0,0,2003,37,80-84 years
Texas (48),0,0,2004,235,45-49 years
Texas (48),0,0,2004,63,50-54 years
Texas (48),0,0,2004,246,55-59 years
Texas (48),0,0,2004,27,60-64 years
Texas (48),0,0,2004,203,65-69 years
Texas (48),0,0,2004,30,70-74 years
Texas (48),0,0,2004,257,75-79 years
Texas (48),0,0,2004,"1,622",80-84 years
Texas (48),0,0,2004,258,85+ years
Texas (48),0,0,2004,50,60-64 years
Texas (48),0,0,2004,21,65-69 years
Texas (48),0,0,2004,875,70-74 years
Texas (48),0,0,2004,382,40-44 years
Texas (48),0,0,2004,117,45-49 years
Texas (48),0,0,2004,643,50-54 years
Texas (48),0,0,2004,290,55-59 years
Texas (48),0,0,2004,165,60-64 years
Texas (48),0,0,2004,253,65-69 years
Texas (48),0,0,2004,214,70-74 years
Texas (48),0,0,2004,122,75-79 years
Texas (48),0,0,2004,316,80-84 years
Texas (48),0,0,2004,553,85+ years
Texas (48),0,0,2004,726,40-44 years
Texas (48),0,0,2004,398,45-49 years
Texas (48),0,0,2004,338,50-54 years
Texas (48),0,0,2004,83,55-59 years
Texas (48),0,0,2004,102,60-64 years
Texas (48),0,0,2004,129,65-69 years
Texas (48),0,0,2004,110,70-74 years
Texas (48),0,0,2004,618,75-79 years
Texas (48),0,0,2004,"1,098",80-84 years
Texas (48),0,0,2004,54,85+ years
Texas (48),0,0,2004,623,55-59 years
Texas (48),0,0,2004,171,60-64 years
Texas (48),0,0,2004,257,65-69 years
Texas (48),0,0,2004,864,70-74 years
Texas (48),0,0,2004,63,75-79 years
Texas (48),0,0,2004,220,80-84 years
Texas (48),0,0,2005,876,45-49 years
Texas (48),0,0,2005,66,50-54 years
Texas (48),0,0,2005,428,55-59 years
Texas (48),0,0,2005,141,60-64 years
Texas (48),0,0,2005,377,65-69 years
Texas (48),0,0,2005,46,70-74 years
Texas (48),0,0,2005,278,75-79 years
Texas (48),0,0,2005,43,80-84 years
Texas (48),0,0,2005,390,85+ years
Texas (48),0,0,2005,"2,096",65-69 years
Texas (48),0,0,2005,390,70-74 years
Texas (48),0,0,2005,64,75-79 years
Texas (48),0,0,2005,26,40-44 years
Texas (48),0,0,2005,"1,363",45-49 years
Texas (48),0,0,2005,541,50-54 years
Texas (48),0,0,2005,124,55-59 years
Texas (48),0,0,2005,885,60-64 years
Texas (48),0,0,2005,488,65-69 years
Texas (48),0,0,2005,219,70-74 years
Texas (48),0,0,2005,362,75-79 years
Texas (48),0,0,2005,294,80-84 years
Texas (48),0,0,2005,164,85+ years
Texas (48),0,0,2005,467,40-44 years
Texas (48),0,0,2005,702,45-49 years
Texas (48),0,0,2005,998,50-54 years
Texas (48),0,0,2005,564,55-59 years
Texas (48),0,0,2005,522,60-64 years
Texas (48),0,0,2005,97,65-69 years
Texas (48),0,0,2005,180,70-74 years
Texas (48),0,0,2005,211,75-79 years
Texas (48),0,0,2005,141,80-84 years
Texas (48),0,0,2005,813,85+ years
Texas (48),0,0,2005,"1,493",50-54 years
Texas (48),0,0,2005,84,55-59 years
Texas (48),0,0,2005,969,60-64 years
Texas (48),0,0,2005,277,65-69 years
Texas (48),0,0,2005,359,70-74 years
Texas (48),0,0,2005,"1,327",75-79 years
Texas (48),0,0,2005,113,80-84 years
Texas (48),0,0,2006,335,45-49 years
Texas (48),0,0,2006,"1,284",50-54 years
Texas (48),0,0,2006,78,55-59 years
Texas (48),0,0,2006,534,60-64 years
Texas (48),0,0,2006,190,65-69 years
Texas (48),0,0,2006,530,70-74 years
Texas (48),0,0,2006,59,75-79 years
Texas (48),0,0,2006,390,80-84 years
Texas (48),0,0,2006,51,85+ years
Texas (48),0,0,2006,566,60-64 years
Texas (48),0,0,2006,"2,563",65-69 years
Texas (48),0,0,2006,476,70-74 years
Texas (48),0,0,2006,101,75-79 years
Texas (48),0,0,2006,23,45-49 years
